GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
84132,8.20E-04,2.05E-04,0.0574,3.7131242,2.13E-01,480.05,USP42,ubiquitin specific peptidase 42
6541,8.20E-04,2.05E-04,0.0831,-3.7129322,-3.08E-01,2334.18,SLC7A1,solute carrier family 7 member 1
728034,8.20E-04,2.05E-04,0.0799,-3.71281175,-2.97E-01,172.72,BMS1P23,BMS1 pseudogene 23
51513,8.21E-04,2.05E-04,0.2334,3.71253108,8.67E-01,34.73,ETV7,ETS variant transcription factor 7
1452,8.21E-04,2.05E-04,0.0437,3.71239484,1.62E-01,3548.63,CSNK1A1,casein kinase 1 alpha 1
79009,8.22E-04,2.05E-04,0.0571,3.71221651,2.12E-01,624.52,DDX50,DExD-box helicase 50
51088,8.22E-04,2.06E-04,0.08,-3.71200085,-2.97E-01,2766.29,KLHL5,kelch like family member 5
57510,8.22E-04,2.06E-04,0.0692,3.71194815,2.57E-01,977.99,XPO5,exportin 5
654429,8.22E-04,2.06E-04,0.2898,-3.71191009,-1.08,163.47,LRTM2,leucine rich repeats and transmembrane domains 2
153768,8.25E-04,2.06E-04,0.1401,3.71119198,5.20E-01,30.5,PRELID2,PRELI domain containing 2
200810,8.25E-04,2.07E-04,0.1016,-3.71085413,-3.77E-01,42.76,ALG1L1P,"ALG1 like 1, pseudogene"
100506851,8.25E-04,2.07E-04,0.1194,-3.71089839,-4.43E-01,71.15,LOC100506851,uncharacterized LOC100506851
401261,8.26E-04,2.07E-04,0.1246,-3.71041736,-4.62E-01,84.15,LOC401261,uncharacterized LOC401261
25934,8.26E-04,2.07E-04,0.1363,3.71045995,5.06E-01,337.18,NIPSNAP3A,nipsnap homolog 3A
80336,8.27E-04,2.07E-04,0.1336,3.71031232,4.96E-01,402.53,PABPC1L,poly(A) binding protein cytoplasmic 1 like
54962,8.27E-04,2.07E-04,0.048,3.71023613,1.78E-01,189.09,TIPIN,TIMELESS interacting protein
8916,8.30E-04,2.08E-04,0.0623,-3.70920163,-2.31E-01,671.76,HERC3,HECT and RLD domain containing E3 ubiquitin protein ligase 3
118788,8.30E-04,2.08E-04,0.1608,3.70904709,5.96E-01,336.52,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1
728130,8.33E-04,2.09E-04,0.1006,-3.7080433,-3.73E-01,126.82,NUTM2D,NUT family member 2D
7084,8.34E-04,2.09E-04,0.0486,-3.70763725,-1.80E-01,1150.79,TK2,thymidine kinase 2
4846,8.35E-04,2.09E-04,0.1491,3.70743872,5.53E-01,124.85,NOS3,nitric oxide synthase 3
79867,8.37E-04,2.10E-04,0.1062,3.70667453,3.94E-01,266.54,TCTN2,tectonic family member 2
924,8.37E-04,2.10E-04,0.2071,3.70663807,7.68E-01,20.82,CD7,CD7 molecule
100302183,8.37E-04,2.10E-04,0.0792,3.70664404,2.94E-01,34.65,MIR1825,microRNA 1825
338382,8.38E-04,2.10E-04,0.1607,3.70622801,5.96E-01,79.4,RAB7B,"RAB7B, member RAS oncogene family"
157680,8.40E-04,2.11E-04,0.0682,-3.70569284,-2.53E-01,1256.74,VPS13B,vacuolar protein sorting 13 homolog B
729723,8.41E-04,2.11E-04,0.0931,-3.70536352,-3.45E-01,81.68,DNAJC27-AS1,DNAJC27 antisense RNA 1
116236,8.42E-04,2.11E-04,0.0961,3.70498548,3.56E-01,183.75,ABHD15,abhydrolase domain containing 15
79823,8.43E-04,2.12E-04,0.0921,3.70440159,3.41E-01,114.27,CAMKMT,calmodulin-lysine N-methyltransferase
111064646,8.43E-04,2.12E-04,0.0918,-3.70439539,-3.40E-01,66.57,TPM1-AS,TPM1 antisense RNA
51107,8.46E-04,2.12E-04,0.0566,3.70368083,2.09E-01,2187.54,APH1A,"aph-1 homolog A, gamma-secretase subunit"
114900,8.47E-04,2.13E-04,0.2028,-3.70309669,-7.51E-01,262.23,C1QTNF4,C1q and TNF related 4
53826,8.50E-04,2.14E-04,0.1401,-3.70233847,-5.19E-01,11961.12,FXYD6,FXYD domain containing ion transport regulator 6
4570,8.52E-04,2.14E-04,0.1461,-3.70165347,-5.41E-01,3246.78,TRNN,tRNA-Asn
115827,8.52E-04,2.14E-04,0.2494,-3.70147559,-9.23E-01,1128,RAB3C,"RAB3C, member RAS oncogene family"
57211,8.54E-04,2.15E-04,0.1867,3.70104416,6.91E-01,152.96,ADGRG6,adhesion G protein-coupled receptor G6
100996485,8.55E-04,2.15E-04,0.0572,3.70068246,2.12E-01,286.48,PITX1-AS1,PITX1 antisense RNA 1
140459,8.55E-04,2.15E-04,0.0515,3.70059614,1.91E-01,730.48,ASB6,ankyrin repeat and SOCS box containing 6
8722,8.57E-04,2.16E-04,0.0809,-3.69980963,-2.99E-01,2240.05,CTSF,cathepsin F
23002,8.57E-04,2.16E-04,0.1049,3.69975868,3.88E-01,722.86,DAAM1,dishevelled associated activator of morphogenesis 1
118426,8.58E-04,2.16E-04,0.0725,-3.69962327,-2.68E-01,336.17,BORCS5,BLOC-1 related complex subunit 5
56063,8.58E-04,2.16E-04,0.0734,3.69948126,2.72E-01,179.69,TMEM234,transmembrane protein 234
3685,8.59E-04,2.16E-04,0.0952,3.69908735,3.52E-01,5029.05,ITGAV,integrin subunit alpha V
102216268,8.59E-04,2.17E-04,0.2332,-3.69884292,-8.63E-01,14.02,CISTR,chondrogenesis-associated transcript
9026,8.59E-04,2.17E-04,0.1487,-3.69885164,-5.50E-01,4378.16,HIP1R,huntingtin interacting protein 1 related
8546,8.61E-04,2.17E-04,0.0571,3.69817488,2.11E-01,844.88,AP3B1,adaptor related protein complex 3 subunit beta 1
115761,8.61E-04,2.17E-04,0.1515,3.6981747,5.60E-01,46.04,ARL11,ADP ribosylation factor like GTPase 11
105371816,8.61E-04,2.17E-04,0.1738,3.69824645,6.43E-01,17.04,LOC105371816,
10099,8.62E-04,2.17E-04,0.0674,-3.69796774,-2.49E-01,11747.12,TSPAN3,tetraspanin 3
125488,8.62E-04,2.18E-04,0.0924,3.69769899,3.42E-01,173.41,TTC39C,tetratricopeptide repeat domain 39C
6293,8.63E-04,2.18E-04,0.0479,-3.69758756,-1.77E-01,1382.58,VPS52,VPS52 subunit of GARP complex
55266,8.63E-04,2.18E-04,0.0496,3.69762869,1.84E-01,595.52,TMEM19,transmembrane protein 19
113219453,8.64E-04,2.18E-04,0.0648,3.69724212,2.40E-01,44.48,MIR12119,microRNA 12119
2017,8.64E-04,2.18E-04,0.0519,3.69713982,1.92E-01,2480.77,CTTN,cortactin
2217,8.65E-04,2.19E-04,0.1174,3.69658655,4.34E-01,1397.99,FCGRT,Fc gamma receptor and transporter
100528020,8.67E-04,2.19E-04,0.183,3.69614824,6.76E-01,155.37,FAM187A,family with sequence similarity 187 member A
7305,8.67E-04,2.19E-04,0.161,3.69615541,5.95E-01,695.85,TYROBP,transmembrane immune signaling adaptor TYROBP
29093,8.67E-04,2.19E-04,0.0522,3.69587333,1.93E-01,207.44,MRPL22,mitochondrial ribosomal protein L22
9761,8.69E-04,2.20E-04,0.0626,3.69539811,2.31E-01,3402.67,MLEC,malectin
653316,8.70E-04,2.20E-04,0.3186,-3.69486165,-1.18,26.17,FAM153CP,protein FAM153C
107984485,8.73E-04,2.21E-04,0.0841,-3.6941816,-3.11E-01,169.78,LOC107984485,
1378,8.73E-04,2.21E-04,0.2486,3.69408499,9.18E-01,49.21,CR1,complement C3b/C4b receptor 1 (Knops blood group)
51303,8.73E-04,2.21E-04,0.0981,3.69392864,3.62E-01,97.69,FKBP11,FKBP prolyl isomerase 11
1272,8.75E-04,2.21E-04,0.1628,-3.69321645,-6.01E-01,6765.48,CNTN1,contactin 1
5920,8.77E-04,2.22E-04,0.1513,3.6927884,5.59E-01,470.88,PLAAT4,phospholipase A and acyltransferase 4
7673,8.77E-04,2.22E-04,0.0655,3.69257113,2.42E-01,97.38,ZNF222,zinc finger protein 222
92340,8.78E-04,2.22E-04,0.141,3.69226425,5.21E-01,104.41,PRR29,proline rich 29
84289,8.79E-04,2.22E-04,0.0526,-3.69199918,-1.94E-01,1012.65,ING5,inhibitor of growth family member 5
55198,8.79E-04,2.22E-04,0.0698,-3.69204348,-2.58E-01,1800.08,APPL2,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2"
51530,8.80E-04,2.23E-04,0.0526,3.69152629,1.94E-01,377.08,ZC3HC1,zinc finger C3HC-type containing 1
345222,8.80E-04,2.23E-04,0.0718,-3.69138556,-2.65E-01,308.78,MSANTD1,Myb/SANT DNA binding domain containing 1
4128,8.80E-04,2.23E-04,0.1682,-3.69135161,-6.21E-01,932.86,MAOA,monoamine oxidase A
100131176,8.83E-04,2.24E-04,0.1584,-3.69040424,-5.85E-01,12.58,WDR86-AS1,WDR86 antisense RNA 1
25798,8.85E-04,2.24E-04,0.0715,3.68984654,2.64E-01,818.4,BRI3,brain protein I3
100505648,8.85E-04,2.24E-04,0.1208,-3.68989613,-4.46E-01,41.08,RAD51-AS1,RAD51 antisense RNA 1
4023,8.86E-04,2.25E-04,0.2315,-3.68940544,-8.54E-01,3767.69,LPL,lipoprotein lipase
25893,8.87E-04,2.25E-04,0.2286,3.68923584,8.43E-01,39.56,TRIM58,tripartite motif containing 58
389084,8.92E-04,2.26E-04,0.2614,-3.68758334,-9.64E-01,542.37,SNORC,secondary ossification center associated regulator of chondrocyte maturation
134957,8.92E-04,2.26E-04,0.14,-3.68760239,-5.16E-01,554.99,STXBP5,syntaxin binding protein 5
2309,8.93E-04,2.27E-04,0.071,-3.68727133,-2.62E-01,2282.04,FOXO3,forkhead box O3
257396,8.98E-04,2.28E-04,0.0979,-3.68574328,-3.61E-01,100.6,MOCS2-DT,MOCS2 divergent transcript
105370774,9.00E-04,2.28E-04,0.1411,-3.68533986,-5.20E-01,15.65,LOC105370774,uncharacterized LOC105370774
54968,9.01E-04,2.29E-04,0.0967,3.68490339,3.56E-01,331.96,TMEM70,transmembrane protein 70
5988,9.07E-04,2.30E-04,0.2292,-3.68301941,-8.44E-01,106.79,RFPL1,ret finger protein like 1
5141,9.08E-04,2.31E-04,0.1337,-3.68283171,-4.92E-01,546.29,PDE4A,phosphodiesterase 4A
58515,9.09E-04,2.31E-04,0.0709,-3.68256126,-2.61E-01,1043.02,SELENOK,selenoprotein K
64092,9.09E-04,2.31E-04,0.1683,3.68241817,6.20E-01,292.25,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1"
6940,9.10E-04,2.31E-04,0.0498,3.68220671,1.83E-01,266.39,ZNF354A,zinc finger protein 354A
25859,9.10E-04,2.31E-04,0.2852,-3.68203726,-1.05,119.84,PART1,prostate androgen-regulated transcript 1
8237,9.11E-04,2.32E-04,0.0801,-3.68163819,-2.95E-01,4767.73,USP11,ubiquitin specific peptidase 11
11333,9.13E-04,2.32E-04,0.051,3.68109708,1.88E-01,1890.8,PDAP1,PDGFA associated protein 1
284656,9.23E-04,2.35E-04,0.1916,-3.67819888,-7.05E-01,177.78,EPHA10,EPH receptor A10
129530,9.23E-04,2.35E-04,0.1279,3.6781164,4.70E-01,23.27,LYG1,lysozyme g1
101927164,9.24E-04,2.35E-04,0.0788,3.67795852,2.90E-01,29.18,LOC101927164,uncharacterized LOC101927164
9796,9.25E-04,2.36E-04,0.2743,-3.67740908,-1.01,1692.13,PHYHIP,phytanoyl-CoA 2-hydroxylase interacting protein
107984334,9.25E-04,2.36E-04,0.1171,-3.67745832,-4.31E-01,163.02,LOC107984334,uncharacterized LOC107984334
121643,9.26E-04,2.36E-04,0.2359,3.67719948,8.68E-01,34.26,FOXN4,forkhead box N4
100129480,9.26E-04,2.36E-04,0.0774,-3.6770094,-2.85E-01,36.89,MKRN2OS,MKRN2 opposite strand
6059,9.28E-04,2.36E-04,0.053,3.67650852,1.95E-01,1238.54,ABCE1,ATP binding cassette subfamily E member 1
79637,9.30E-04,2.37E-04,0.0557,3.67587356,2.05E-01,212.4,ARMC7,armadillo repeat containing 7
84124,9.31E-04,2.37E-04,0.0481,3.67549103,1.77E-01,250.8,ZNF394,zinc finger protein 394
23049,9.32E-04,2.38E-04,0.0658,-3.67527891,-2.42E-01,2529.3,SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase
286204,9.32E-04,2.38E-04,0.1938,3.675124,7.12E-01,894.52,CRB2,crumbs cell polarity complex component 2
9413,9.35E-04,2.38E-04,0.1642,-3.67432961,-6.03E-01,890.1,ENTREP1,endosomal transmembrane epsin interactor 1
100128164,9.36E-04,2.39E-04,0.1387,-3.67403265,-5.10E-01,11.6,LOC100128164,four and a half LIM domains 1 pseudogene
10776,9.38E-04,2.39E-04,0.0649,-3.67347161,-2.38E-01,5824.82,ARPP19,cAMP regulated phosphoprotein 19
51046,9.38E-04,2.39E-04,0.2272,-3.67349424,-8.34E-01,1150.92,ST8SIA3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3"
100506844,9.39E-04,2.40E-04,0.1386,3.67292693,5.09E-01,280.88,GIHCG,GIHCG inhibitor of miR-200b/200a/429 expression
762,9.40E-04,2.40E-04,0.099,-3.67275913,-3.63E-01,397.54,CA4,carbonic anhydrase 4
246269,9.44E-04,2.41E-04,0.0699,-3.67168237,-2.56E-01,198.4,AFG1L,AFG1 like ATPase
3139,9.44E-04,2.41E-04,0.1982,3.67159507,7.28E-01,179.2,HLA-L,"major histocompatibility complex, class I, L (pseudogene)"
2869,9.44E-04,2.41E-04,0.093,3.67156051,3.41E-01,300.93,GRK5,G protein-coupled receptor kinase 5
6526,9.46E-04,2.42E-04,0.1034,3.67100051,3.80E-01,731.96,SLC5A3,solute carrier family 5 member 3
10845,9.47E-04,2.42E-04,0.0436,-3.67070651,-1.60E-01,992.05,CLPX,caseinolytic mitochondrial matrix peptidase chaperone subunit X
105375064,9.48E-04,2.42E-04,0.0913,-3.6703622,-3.35E-01,25.26,LOC105375064,
2892,9.49E-04,2.43E-04,0.1116,-3.66990181,-4.10E-01,2248.17,GRIA3,glutamate ionotropic receptor AMPA type subunit 3
54206,9.49E-04,2.43E-04,0.1049,3.66974683,3.85E-01,487.63,ERRFI1,ERBB receptor feedback inhibitor 1
91689,9.49E-04,2.43E-04,0.0752,-3.66972478,-2.76E-01,725.21,SMDT1,single-pass membrane protein with aspartate rich tail 1
9141,9.51E-04,2.43E-04,0.0705,3.66922094,2.59E-01,550.41,PDCD5,programmed cell death 5
101929145,9.51E-04,2.43E-04,0.0987,-3.66912249,-3.62E-01,196.56,PPP3CB-AS1,PPP3CB antisense RNA 1 (head to head)
26190,9.52E-04,2.44E-04,0.0516,3.66897605,1.89E-01,1319.23,FBXW2,F-box and WD repeat domain containing 2
6273,9.52E-04,2.44E-04,0.1645,3.66882072,6.03E-01,26.75,S100A2,S100 calcium binding protein A2
2905,9.52E-04,2.44E-04,0.1756,-3.6687918,-6.44E-01,464.21,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C
115196,9.52E-04,2.44E-04,0.0527,-3.66876962,-1.93E-01,204.61,ZNF554,zinc finger protein 554
51643,9.57E-04,2.45E-04,0.0764,3.66725563,2.80E-01,753.76,TMBIM4,transmembrane BAX inhibitor motif containing 4
23229,9.57E-04,2.45E-04,0.0946,-3.66729052,-3.47E-01,2132.39,ARHGEF9,Cdc42 guanine nucleotide exchange factor 9
4542,9.58E-04,2.46E-04,0.1461,3.66689877,5.36E-01,465.43,MYO1F,myosin IF
105369347,9.59E-04,2.46E-04,0.0944,-3.66668427,-3.46E-01,65.26,RELA-DT,RELA divergent transcript
200539,9.60E-04,2.46E-04,0.0711,-3.66643485,-2.61E-01,102.31,ANKRD23,ankyrin repeat domain 23
2151,9.62E-04,2.47E-04,0.3106,3.66571089,1.14,47.97,F2RL2,coagulation factor II thrombin receptor like 2
643246,9.70E-04,2.49E-04,0.0513,-3.66346321,-1.88E-01,106.94,MAP1LC3B2,microtubule associated protein 1 light chain 3 beta 2
10561,9.71E-04,2.49E-04,0.1545,3.66333688,5.66E-01,662.31,IFI44,interferon induced protein 44
207063,9.74E-04,2.50E-04,0.0834,3.66253581,3.05E-01,282.49,DHRSX,dehydrogenase/reductase X-linked
7182,9.75E-04,2.50E-04,0.0506,-3.66211744,-1.85E-01,1243.36,NR2C2,nuclear receptor subfamily 2 group C member 2
105375350,9.77E-04,2.51E-04,0.2311,-3.66161568,-8.46E-01,50.03,LOC105375350,uncharacterized LOC105375350
85028,9.79E-04,2.51E-04,0.0966,3.66082211,3.54E-01,175.23,SNHG12,small nucleolar RNA host gene 12
347273,9.80E-04,2.52E-04,0.1347,3.66053922,4.93E-01,41.2,CAVIN4,caveolae associated protein 4
389289,9.81E-04,2.52E-04,0.1695,3.66028802,6.20E-01,42.59,ANXA2R,annexin A2 receptor
84456,9.82E-04,2.52E-04,0.0636,3.66009958,2.33E-01,164.52,L3MBTL3,L3MBTL histone methyl-lysine binding protein 3
85441,9.83E-04,2.53E-04,0.134,3.65969885,4.90E-01,527.88,HELZ2,helicase with zinc finger 2
64900,9.83E-04,2.53E-04,0.1559,3.65956333,5.70E-01,114.79,LPIN3,lipin 3
3431,9.84E-04,2.53E-04,0.1135,3.65926787,4.15E-01,395.34,SP110,SP110 nuclear body protein
116150,9.84E-04,2.53E-04,0.0499,3.65945181,1.83E-01,880.65,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit
5532,9.84E-04,2.53E-04,0.1166,-3.65926543,-4.27E-01,1574.78,PPP3CB,protein phosphatase 3 catalytic subunit beta
79875,9.84E-04,2.53E-04,0.1695,-3.6593248,-6.20E-01,408.73,THSD4,thrombospondin type 1 domain containing 4
113730,9.84E-04,2.53E-04,0.2597,3.65925145,9.50E-01,18.86,KLHDC7B,kelch domain containing 7B
219539,9.84E-04,2.53E-04,0.145,-3.65912718,-5.31E-01,314.69,YPEL4,yippee like 4
8559,9.84E-04,2.53E-04,0.0586,-3.65907223,-2.14E-01,711.81,PRPF18,pre-mRNA processing factor 18
64927,9.85E-04,2.53E-04,0.0684,3.65881242,2.50E-01,326.77,TTC23,tetratricopeptide repeat domain 23
7862,9.85E-04,2.54E-04,0.057,3.65863824,2.08E-01,529.24,BRPF1,bromodomain and PHD finger containing 1
80176,9.85E-04,2.54E-04,0.1187,3.658529,4.34E-01,526.09,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
123811,9.86E-04,2.54E-04,0.0467,3.65840561,1.71E-01,517.99,CEP20,centrosomal protein 20
25987,9.86E-04,2.54E-04,0.1027,3.65834607,3.76E-01,318.94,TSKU,"tsukushi, small leucine rich proteoglycan"
5291,9.87E-04,2.54E-04,0.0636,-3.65793219,-2.32E-01,854.85,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"
3184,9.89E-04,2.55E-04,0.0524,3.65746468,1.92E-01,2922.22,HNRNPD,heterogeneous nuclear ribonucleoprotein D
110116772,9.89E-04,2.55E-04,0.0752,3.65740746,2.75E-01,103.45,ZNF765-ZNF761,ZNF765-ZNF761 readthrough
5598,9.89E-04,2.55E-04,0.0832,3.65725306,3.04E-01,508.45,MAPK7,mitogen-activated protein kinase 7
55659,9.97E-04,2.57E-04,0.0686,3.65510776,2.51E-01,105.63,ZNF416,zinc finger protein 416
6920,9.99E-04,2.58E-04,0.2026,3.65467987,7.40E-01,96.46,TCEA3,transcription elongation factor A3
23057,9.99E-04,2.58E-04,0.181,-3.6546174,-6.61E-01,1670.08,NMNAT2,nicotinamide nucleotide adenylyltransferase 2
107984588,1.00E-03,2.58E-04,0.1218,-3.65393048,-4.45E-01,13.7,LOC107984588,uncharacterized LOC107984588
57419,1.00E-03,2.59E-04,0.1284,-3.65291751,-4.69E-01,1096.92,SLC24A3,solute carrier family 24 member 3
338328,1.01E-03,2.60E-04,0.2038,-3.6523669,-7.45E-01,293.11,GPIHBP1,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
57835,1.01E-03,2.61E-04,0.0852,-3.65170107,-3.11E-01,149.34,SLC4A5,solute carrier family 4 member 5
8850,1.01E-03,2.61E-04,0.0787,-3.65167354,-2.87E-01,2593.56,KAT2B,lysine acetyltransferase 2B
94081,1.01E-03,2.60E-04,0.0664,-3.65176291,-2.43E-01,1402.2,SFXN1,sideroflexin 1
81566,1.01E-03,2.61E-04,0.0695,3.65142153,2.54E-01,924.53,CSRNP2,cysteine and serine rich nuclear protein 2
8859,1.01E-03,2.61E-04,0.0504,3.65076369,1.84E-01,314.71,STK19,serine/threonine kinase 19
107984263,1.01E-03,2.62E-04,0.0954,-3.65071109,-3.48E-01,18.14,LOC107984263,uncharacterized LOC107984263
107985656,1.01E-03,2.61E-04,0.1116,-3.65073995,-4.07E-01,10.28,LOC107985656,uncharacterized LOC107985656
51308,1.01E-03,2.62E-04,0.0792,-3.65009928,-2.89E-01,1994.9,REEP2,receptor accessory protein 2
79990,1.02E-03,2.62E-04,0.0722,3.64982687,2.64E-01,426.33,PLEKHH3,"pleckstrin homology, MyTH4 and FERM domain containing H3"
112268418,1.02E-03,2.63E-04,0.1268,-3.64967964,-4.63E-01,31.61,LOC112268418,uncharacterized LOC112268418
4580,1.02E-03,2.63E-04,0.0476,3.64942583,1.74E-01,384.76,MTX1,metaxin 1
4253,1.02E-03,2.63E-04,0.0448,3.64894099,1.63E-01,372.49,MIA2,MIA SH3 domain ER export factor 2
105369758,1.02E-03,2.63E-04,0.1535,-3.64879932,-5.60E-01,113.73,DDN-AS1,DDN and PRKAG1 antisense RNA 1
6242,1.02E-03,2.64E-04,0.1188,-3.64854873,-4.34E-01,1759.67,RTKN,rhotekin
9486,1.02E-03,2.64E-04,0.0615,3.64818137,2.24E-01,947.41,CHST10,carbohydrate sulfotransferase 10
9741,1.02E-03,2.65E-04,0.0816,3.64698819,2.98E-01,3008.96,LAPTM4A,lysosomal protein transmembrane 4 alpha
166614,1.02E-03,2.65E-04,0.1079,-3.64691309,-3.93E-01,5764.05,DCLK2,doublecortin like kinase 2
90507,1.02E-03,2.65E-04,0.0626,-3.64693462,-2.28E-01,538.59,SCRN2,secernin 2
6652,1.03E-03,2.66E-04,0.1132,-3.64663136,-4.13E-01,727.33,SORD,sorbitol dehydrogenase
1123,1.03E-03,2.67E-04,0.2232,-3.64528374,-8.14E-01,3433.8,CHN1,chimerin 1
5864,1.03E-03,2.67E-04,0.2488,-3.64515398,-9.07E-01,1011.77,RAB3A,"RAB3A, member RAS oncogene family"
121227,1.04E-03,2.69E-04,0.136,3.6429967,4.96E-01,201.06,LRIG3,leucine rich repeats and immunoglobulin like domains 3
55572,1.04E-03,2.70E-04,0.0528,-3.64281138,-1.92E-01,662.39,FOXRED1,FAD dependent oxidoreductase domain containing 1
285830,1.04E-03,2.70E-04,0.143,3.64273572,5.21E-01,27.56,HLA-F-AS1,HLA-F antisense RNA 1
6723,1.04E-03,2.70E-04,0.0805,3.64241801,2.93E-01,796.52,SRM,spermidine synthase
340075,1.04E-03,2.70E-04,0.2245,3.64228172,8.18E-01,52.39,ARSI,arylsulfatase family member I
55022,1.04E-03,2.70E-04,0.1575,-3.64207073,-5.74E-01,1682.24,PID1,phosphotyrosine interaction domain containing 1
54850,1.04E-03,2.71E-04,0.0551,3.64196402,2.01E-01,228.59,FBXL12,F-box and leucine rich repeat protein 12
91408,1.05E-03,2.72E-04,0.0683,3.64079092,2.49E-01,1224.01,BTF3L4,basic transcription factor 3 like 4
112268049,1.05E-03,2.72E-04,0.1603,-3.64017064,-5.84E-01,11.31,LOC112268049,
23145,1.05E-03,2.73E-04,0.1607,-3.63976297,-5.85E-01,348.88,SSPOP,"SCO-spondin, pseudogene"
9238,1.05E-03,2.74E-04,0.0515,3.6391407,1.87E-01,714.31,TBRG4,transforming growth factor beta regulator 4
51009,1.05E-03,2.74E-04,0.0525,3.63891562,1.91E-01,603.27,DERL2,derlin 2
755,1.05E-03,2.74E-04,0.0687,-3.63873091,-2.50E-01,652.28,CFAP410,cilia and flagella associated protein 410
55670,1.06E-03,2.76E-04,0.0574,-3.6368494,-2.09E-01,1360.24,PEX26,peroxisomal biogenesis factor 26
5634,1.06E-03,2.76E-04,0.1648,3.63675745,5.99E-01,231.82,PRPS2,phosphoribosyl pyrophosphate synthetase 2
114781,1.07E-03,2.77E-04,0.0895,-3.63548548,-3.25E-01,682.39,BTBD9,BTB domain containing 9
116071,1.07E-03,2.78E-04,0.1475,3.6354196,5.36E-01,85.27,BATF2,basic leucine zipper ATF-like transcription factor 2
147381,1.07E-03,2.78E-04,0.3023,-3.63521626,-1.1,278.48,CBLN2,cerebellin 2 precursor
10861,1.07E-03,2.78E-04,0.0911,-3.63511683,-3.31E-01,139.96,SLC26A1,solute carrier family 26 member 1
7920,1.07E-03,2.79E-04,0.0387,3.63424459,1.41E-01,873.96,ABHD16A,"abhydrolase domain containing 16A, phospholipase"
388021,1.07E-03,2.79E-04,0.2054,-3.63373191,-7.46E-01,713.29,TMEM179,transmembrane protein 179
5613,1.07E-03,2.79E-04,0.1355,-3.63362118,-4.92E-01,1118.45,PRKX,protein kinase cAMP-dependent X-linked catalytic subunit
27236,1.07E-03,2.80E-04,0.0634,3.63334319,2.30E-01,573.63,ARFIP1,ADP ribosylation factor interacting protein 1
25949,1.08E-03,2.81E-04,0.0606,3.63229081,2.20E-01,677.83,SYF2,SYF2 pre-mRNA splicing factor
9778,1.08E-03,2.81E-04,0.0511,-3.63183114,-1.86E-01,2000.58,KIAA0232,KIAA0232
80331,1.08E-03,2.81E-04,0.0686,-3.63179039,-2.49E-01,3021.09,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5
130827,1.08E-03,2.82E-04,0.091,3.63154697,3.31E-01,85.58,TMEM182,transmembrane protein 182
352954,1.08E-03,2.82E-04,0.0895,-3.63142915,-3.25E-01,2890.79,CASTOR3P,"CASTOR family member 3, pseudogene"
57453,1.08E-03,2.83E-04,0.1718,-3.63059125,-6.24E-01,1141.11,DSCAML1,DS cell adhesion molecule like 1
3936,1.09E-03,2.85E-04,0.1447,3.62817522,5.25E-01,795.05,LCP1,lymphocyte cytosolic protein 1
642976,1.10E-03,2.86E-04,0.1726,-3.62722543,-6.26E-01,11.77,GRIK1-AS1,GRIK1 antisense RNA 1
139189,1.10E-03,2.87E-04,0.3036,-3.6268604,-1.1,103.41,DGKK,diacylglycerol kinase kappa
100132356,1.10E-03,2.87E-04,0.0832,-3.62668326,-3.02E-01,57.7,LOC100132356,uncharacterized LOC100132356
57102,1.10E-03,2.88E-04,0.0717,3.62601849,2.60E-01,465.54,C12orf4,chromosome 12 open reading frame 4
1657,1.10E-03,2.88E-04,0.0531,-3.62579641,-1.93E-01,1119.55,DMXL1,Dmx like 1
107986257,1.10E-03,2.88E-04,0.1297,-3.6257151,-4.70E-01,84.28,LOC107986257,
84886,1.10E-03,2.88E-04,0.1073,-3.62552838,-3.89E-01,3325.44,C1orf198,chromosome 1 open reading frame 198
10795,1.10E-03,2.88E-04,0.064,3.62552215,2.32E-01,593.33,ZNF268,zinc finger protein 268
283089,1.11E-03,2.90E-04,0.1944,-3.62445626,-7.05E-01,80.19,WDR11-DT,WDR11 divergent transcript
105371260,1.11E-03,2.90E-04,0.0636,3.62439736,2.31E-01,196.42,LIX1L-AS1,LIX1L antisense RNA 1
80059,1.11E-03,2.90E-04,0.1769,-3.62434354,-6.41E-01,387.29,LRRTM4,leucine rich repeat transmembrane neuronal 4
84467,1.11E-03,2.90E-04,0.2768,3.62392793,1,216.07,FBN3,fibrillin 3
132321,1.11E-03,2.90E-04,0.0774,3.62376013,2.80E-01,228.34,C4orf33,chromosome 4 open reading frame 33
105375761,1.12E-03,2.92E-04,0.2106,-3.6220646,-7.63E-01,33.35,LOC105375761,uncharacterized LOC105375761
